year,month,Source,Target,Weight,Time Interval
2024,1,kamalaharris,atwar,1,2024-1
2024,1,kamalaharris,trumpwon,1,2024-1
2024,1,kamalaharris,americafirst,1,2024-1
2024,1,kamalaharris,veteran,1,2024-1
2024,1,kamalaharris,secondamendment,1,2024-1
2024,1,kamalaharris,maga,1,2024-1
2024,1,kamalaharris,senate,1,2024-1
2024,1,kamalaharris,truth,1,2024-1
2024,1,kamalaharris,blm,1,2024-1
2024,1,kamalaharris,blacklivesmatter,1,2024-1
2024,1,kamalaharris,republicanparty,1,2024-1
2024,1,kamalaharris,democraticparty,1,2024-1
2024,1,kamalaharris,patriot,1,2024-1
2024,1,kamalaharris,congress,1,2024-1
2024,1,kamalaharris,joebiden,1,2024-1
2024,1,kamalaharris,trump2024,1,2024-1
2024,1,kamalaharris,usa,1,2024-1
2024,1,kamalaharris,biden,1,2024-1
2024,1,kamalaharris,trump,1,2024-1
2024,1,atwar,trumpwon,1,2024-1
2024,1,atwar,americafirst,1,2024-1
2024,1,atwar,veteran,1,2024-1
2024,1,atwar,secondamendment,1,2024-1
2024,1,atwar,maga,1,2024-1
2024,1,atwar,senate,1,2024-1
2024,1,atwar,truth,1,2024-1
2024,1,atwar,blm,1,2024-1
2024,1,atwar,blacklivesmatter,1,2024-1
2024,1,atwar,republicanparty,1,2024-1
2024,1,atwar,democraticparty,1,2024-1
2024,1,atwar,patriot,1,2024-1
2024,1,atwar,congress,1,2024-1
2024,1,atwar,joebiden,1,2024-1
2024,1,atwar,trump2024,1,2024-1
2024,1,atwar,usa,1,2024-1
2024,1,atwar,biden,1,2024-1
2024,1,atwar,trump,1,2024-1
2024,1,trumpwon,americafirst,1,2024-1
2024,1,trumpwon,veteran,1,2024-1
2024,1,trumpwon,secondamendment,1,2024-1
2024,1,trumpwon,maga,1,2024-1
2024,1,trumpwon,senate,1,2024-1
2024,1,trumpwon,truth,1,2024-1
2024,1,trumpwon,blm,1,2024-1
2024,1,trumpwon,blacklivesmatter,1,2024-1
2024,1,trumpwon,republicanparty,1,2024-1
2024,1,trumpwon,democraticparty,1,2024-1
2024,1,trumpwon,patriot,1,2024-1
2024,1,trumpwon,congress,1,2024-1
2024,1,trumpwon,joebiden,1,2024-1
2024,1,trumpwon,trump2024,1,2024-1
2024,1,trumpwon,usa,1,2024-1
2024,1,trumpwon,biden,1,2024-1
2024,1,trumpwon,trump,1,2024-1
2024,1,americafirst,veteran,1,2024-1
2024,1,americafirst,secondamendment,1,2024-1
2024,1,americafirst,maga,1,2024-1
2024,1,americafirst,senate,1,2024-1
2024,1,americafirst,truth,1,2024-1
2024,1,americafirst,blm,1,2024-1
2024,1,americafirst,blacklivesmatter,1,2024-1
2024,1,americafirst,republicanparty,1,2024-1
2024,1,americafirst,democraticparty,1,2024-1
2024,1,americafirst,patriot,1,2024-1
2024,1,americafirst,congress,1,2024-1
2024,1,americafirst,joebiden,1,2024-1
2024,1,americafirst,trump2024,1,2024-1
2024,1,americafirst,usa,1,2024-1
2024,1,americafirst,biden,1,2024-1
2024,1,americafirst,trump,1,2024-1
2024,1,veteran,secondamendment,1,2024-1
2024,1,veteran,maga,1,2024-1
2024,1,veteran,senate,1,2024-1
2024,1,veteran,truth,1,2024-1
2024,1,veteran,blm,1,2024-1
2024,1,veteran,blacklivesmatter,1,2024-1
2024,1,veteran,republicanparty,1,2024-1
2024,1,veteran,democraticparty,1,2024-1
2024,1,veteran,patriot,1,2024-1
2024,1,veteran,congress,1,2024-1
2024,1,veteran,joebiden,1,2024-1
2024,1,veteran,trump2024,1,2024-1
2024,1,veteran,usa,1,2024-1
2024,1,veteran,biden,1,2024-1
2024,1,veteran,trump,1,2024-1
2024,1,secondamendment,maga,1,2024-1
2024,1,secondamendment,senate,1,2024-1
2024,1,secondamendment,truth,1,2024-1
2024,1,secondamendment,blm,1,2024-1
2024,1,secondamendment,blacklivesmatter,1,2024-1
2024,1,secondamendment,republicanparty,1,2024-1
2024,1,secondamendment,democraticparty,1,2024-1
2024,1,secondamendment,patriot,1,2024-1
2024,1,secondamendment,congress,1,2024-1
2024,1,secondamendment,joebiden,1,2024-1
2024,1,secondamendment,trump2024,1,2024-1
2024,1,secondamendment,usa,1,2024-1
2024,1,secondamendment,biden,1,2024-1
2024,1,secondamendment,trump,1,2024-1
2024,1,maga,senate,1,2024-1
2024,1,maga,truth,1,2024-1
2024,1,maga,blm,1,2024-1
2024,1,maga,blacklivesmatter,1,2024-1
2024,1,maga,republicanparty,1,2024-1
2024,1,maga,democraticparty,1,2024-1
2024,1,maga,patriot,1,2024-1
2024,1,maga,congress,1,2024-1
2024,1,maga,joebiden,1,2024-1
2024,1,maga,trump2024,1,2024-1
2024,1,maga,usa,1,2024-1
2024,1,maga,biden,1,2024-1
2024,1,maga,trump,1,2024-1
2024,1,senate,truth,1,2024-1
2024,1,senate,blm,1,2024-1
2024,1,senate,blacklivesmatter,1,2024-1
2024,1,senate,republicanparty,1,2024-1
2024,1,senate,democraticparty,1,2024-1
2024,1,senate,patriot,1,2024-1
2024,1,senate,congress,1,2024-1
2024,1,senate,joebiden,1,2024-1
2024,1,senate,trump2024,1,2024-1
2024,1,senate,usa,1,2024-1
2024,1,senate,biden,1,2024-1
2024,1,senate,trump,1,2024-1
2024,1,truth,blm,1,2024-1
2024,1,truth,blacklivesmatter,1,2024-1
2024,1,truth,republicanparty,1,2024-1
2024,1,truth,democraticparty,1,2024-1
2024,1,truth,patriot,1,2024-1
2024,1,truth,congress,1,2024-1
2024,1,truth,joebiden,1,2024-1
2024,1,truth,trump2024,1,2024-1
2024,1,truth,usa,1,2024-1
2024,1,truth,biden,1,2024-1
2024,1,truth,trump,1,2024-1
2024,1,blm,blacklivesmatter,1,2024-1
2024,1,blm,republicanparty,1,2024-1
2024,1,blm,democraticparty,1,2024-1
2024,1,blm,patriot,1,2024-1
2024,1,blm,congress,1,2024-1
2024,1,blm,joebiden,1,2024-1
2024,1,blm,trump2024,1,2024-1
2024,1,blm,usa,1,2024-1
2024,1,blm,biden,1,2024-1
2024,1,blm,trump,1,2024-1
2024,1,blacklivesmatter,republicanparty,1,2024-1
2024,1,blacklivesmatter,democraticparty,1,2024-1
2024,1,blacklivesmatter,patriot,1,2024-1
2024,1,blacklivesmatter,congress,1,2024-1
2024,1,blacklivesmatter,joebiden,1,2024-1
2024,1,blacklivesmatter,trump2024,1,2024-1
2024,1,blacklivesmatter,usa,1,2024-1
2024,1,blacklivesmatter,biden,1,2024-1
2024,1,blacklivesmatter,trump,1,2024-1
2024,1,republicanparty,democraticparty,1,2024-1
2024,1,republicanparty,patriot,1,2024-1
2024,1,republicanparty,congress,1,2024-1
2024,1,republicanparty,joebiden,1,2024-1
2024,1,republicanparty,trump2024,1,2024-1
2024,1,republicanparty,usa,1,2024-1
2024,1,republicanparty,biden,1,2024-1
2024,1,republicanparty,trump,1,2024-1
2024,1,democraticparty,patriot,1,2024-1
2024,1,democraticparty,congress,1,2024-1
2024,1,democraticparty,joebiden,1,2024-1
2024,1,democraticparty,trump2024,1,2024-1
2024,1,democraticparty,usa,1,2024-1
2024,1,democraticparty,biden,1,2024-1
2024,1,democraticparty,trump,1,2024-1
2024,1,patriot,congress,1,2024-1
2024,1,patriot,joebiden,1,2024-1
2024,1,patriot,trump2024,1,2024-1
2024,1,patriot,usa,1,2024-1
2024,1,patriot,biden,1,2024-1
2024,1,patriot,trump,1,2024-1
2024,1,congress,joebiden,1,2024-1
2024,1,congress,trump2024,1,2024-1
2024,1,congress,usa,1,2024-1
2024,1,congress,biden,1,2024-1
2024,1,congress,trump,1,2024-1
2024,1,joebiden,trump2024,1,2024-1
2024,1,joebiden,usa,1,2024-1
2024,1,joebiden,biden,1,2024-1
2024,1,joebiden,trump,1,2024-1
2024,1,trump2024,usa,1,2024-1
2024,1,trump2024,biden,1,2024-1
2024,1,trump2024,trump,1,2024-1
2024,1,usa,biden,1,2024-1
2024,1,usa,trump,1,2024-1
2024,1,biden,trump,1,2024-1
2024,2,trumpwon,americafirst,1,2024-2
2024,2,trumpwon,saveamerica,1,2024-2
2024,2,trumpwon,israel,1,2024-2
2024,2,trumpwon,maga,1,2024-2
2024,2,trumpwon,russia,1,2024-2
2024,2,trumpwon,truth,1,2024-2
2024,2,trumpwon,nikkihaley,1,2024-2
2024,2,trumpwon,truthsocial,1,2024-2
2024,2,trumpwon,ukraine,1,2024-2
2024,2,trumpwon,fjb,1,2024-2
2024,2,trumpwon,wethepeople,1,2024-2
2024,2,trumpwon,patriot,1,2024-2
2024,2,trumpwon,obama,1,2024-2
2024,2,trumpwon,trump2024,1,2024-2
2024,2,trumpwon,border,1,2024-2
2024,2,trumpwon,usa,1,2024-2
2024,2,trumpwon,biden,1,2024-2
2024,2,trumpwon,democrat,1,2024-2
2024,2,trumpwon,trump,1,2024-2
2024,2,americafirst,saveamerica,1,2024-2
2024,2,americafirst,israel,1,2024-2
2024,2,americafirst,maga,1,2024-2
2024,2,americafirst,russia,1,2024-2
2024,2,americafirst,truth,1,2024-2
2024,2,americafirst,nikkihaley,1,2024-2
2024,2,americafirst,truthsocial,1,2024-2
2024,2,americafirst,ukraine,1,2024-2
2024,2,americafirst,fjb,1,2024-2
2024,2,americafirst,wethepeople,1,2024-2
2024,2,americafirst,patriot,1,2024-2
2024,2,americafirst,obama,1,2024-2
2024,2,americafirst,trump2024,1,2024-2
2024,2,americafirst,border,1,2024-2
2024,2,americafirst,usa,1,2024-2
2024,2,americafirst,biden,1,2024-2
2024,2,americafirst,democrat,1,2024-2
2024,2,americafirst,trump,1,2024-2
2024,2,saveamerica,israel,1,2024-2
2024,2,saveamerica,maga,1,2024-2
2024,2,saveamerica,russia,1,2024-2
2024,2,saveamerica,truth,1,2024-2
2024,2,saveamerica,nikkihaley,1,2024-2
2024,2,saveamerica,truthsocial,1,2024-2
2024,2,saveamerica,ukraine,1,2024-2
2024,2,saveamerica,fjb,1,2024-2
2024,2,saveamerica,wethepeople,1,2024-2
2024,2,saveamerica,patriot,1,2024-2
2024,2,saveamerica,obama,1,2024-2
2024,2,saveamerica,trump2024,1,2024-2
2024,2,saveamerica,border,1,2024-2
2024,2,saveamerica,usa,1,2024-2
2024,2,saveamerica,biden,1,2024-2
2024,2,saveamerica,democrat,1,2024-2
2024,2,saveamerica,trump,1,2024-2
2024,2,israel,maga,1,2024-2
2024,2,israel,russia,1,2024-2
2024,2,israel,truth,1,2024-2
2024,2,israel,nikkihaley,1,2024-2
2024,2,israel,truthsocial,1,2024-2
2024,2,israel,ukraine,1,2024-2
2024,2,israel,fjb,1,2024-2
2024,2,israel,wethepeople,1,2024-2
2024,2,israel,patriot,1,2024-2
2024,2,israel,obama,1,2024-2
2024,2,israel,trump2024,1,2024-2
2024,2,israel,border,1,2024-2
2024,2,israel,usa,1,2024-2
2024,2,israel,biden,1,2024-2
2024,2,israel,democrat,1,2024-2
2024,2,israel,trump,1,2024-2
2024,2,maga,russia,1,2024-2
2024,2,maga,truth,1,2024-2
2024,2,maga,nikkihaley,1,2024-2
2024,2,maga,truthsocial,1,2024-2
2024,2,maga,ukraine,1,2024-2
2024,2,maga,fjb,1,2024-2
2024,2,maga,wethepeople,1,2024-2
2024,2,maga,patriot,1,2024-2
2024,2,maga,obama,1,2024-2
2024,2,maga,trump2024,1,2024-2
2024,2,maga,border,1,2024-2
2024,2,maga,usa,1,2024-2
2024,2,maga,biden,1,2024-2
2024,2,maga,democrat,1,2024-2
2024,2,maga,trump,1,2024-2
2024,2,russia,truth,1,2024-2
2024,2,russia,nikkihaley,1,2024-2
2024,2,russia,truthsocial,1,2024-2
2024,2,russia,ukraine,1,2024-2
2024,2,russia,fjb,1,2024-2
2024,2,russia,wethepeople,1,2024-2
2024,2,russia,patriot,1,2024-2
2024,2,russia,obama,1,2024-2
2024,2,russia,trump2024,1,2024-2
2024,2,russia,border,1,2024-2
2024,2,russia,usa,1,2024-2
2024,2,russia,biden,1,2024-2
2024,2,russia,democrat,1,2024-2
2024,2,russia,trump,1,2024-2
2024,2,truth,nikkihaley,1,2024-2
2024,2,truth,truthsocial,1,2024-2
2024,2,truth,ukraine,1,2024-2
2024,2,truth,fjb,1,2024-2
2024,2,truth,wethepeople,1,2024-2
2024,2,truth,patriot,1,2024-2
2024,2,truth,obama,1,2024-2
2024,2,truth,trump2024,1,2024-2
2024,2,truth,border,1,2024-2
2024,2,truth,usa,1,2024-2
2024,2,truth,biden,1,2024-2
2024,2,truth,democrat,1,2024-2
2024,2,truth,trump,1,2024-2
2024,2,nikkihaley,truthsocial,1,2024-2
2024,2,nikkihaley,ukraine,1,2024-2
2024,2,nikkihaley,fjb,1,2024-2
2024,2,nikkihaley,wethepeople,1,2024-2
2024,2,nikkihaley,patriot,1,2024-2
2024,2,nikkihaley,obama,1,2024-2
2024,2,nikkihaley,trump2024,1,2024-2
2024,2,nikkihaley,border,1,2024-2
2024,2,nikkihaley,usa,1,2024-2
2024,2,nikkihaley,biden,1,2024-2
2024,2,nikkihaley,democrat,1,2024-2
2024,2,nikkihaley,trump,1,2024-2
2024,2,truthsocial,ukraine,1,2024-2
2024,2,truthsocial,fjb,1,2024-2
2024,2,truthsocial,wethepeople,1,2024-2
2024,2,truthsocial,patriot,1,2024-2
2024,2,truthsocial,obama,1,2024-2
2024,2,truthsocial,trump2024,1,2024-2
2024,2,truthsocial,border,1,2024-2
2024,2,truthsocial,usa,1,2024-2
2024,2,truthsocial,biden,1,2024-2
2024,2,truthsocial,democrat,1,2024-2
2024,2,truthsocial,trump,1,2024-2
2024,2,ukraine,fjb,1,2024-2
2024,2,ukraine,wethepeople,1,2024-2
2024,2,ukraine,patriot,1,2024-2
2024,2,ukraine,obama,1,2024-2
2024,2,ukraine,trump2024,1,2024-2
2024,2,ukraine,border,1,2024-2
2024,2,ukraine,usa,1,2024-2
2024,2,ukraine,biden,1,2024-2
2024,2,ukraine,democrat,1,2024-2
2024,2,ukraine,trump,1,2024-2
2024,2,fjb,wethepeople,1,2024-2
2024,2,fjb,patriot,1,2024-2
2024,2,fjb,obama,1,2024-2
2024,2,fjb,trump2024,1,2024-2
2024,2,fjb,border,1,2024-2
2024,2,fjb,usa,1,2024-2
2024,2,fjb,biden,1,2024-2
2024,2,fjb,democrat,1,2024-2
2024,2,fjb,trump,1,2024-2
2024,2,wethepeople,patriot,1,2024-2
2024,2,wethepeople,obama,1,2024-2
2024,2,wethepeople,trump2024,1,2024-2
2024,2,wethepeople,border,1,2024-2
2024,2,wethepeople,usa,1,2024-2
2024,2,wethepeople,biden,1,2024-2
2024,2,wethepeople,democrat,1,2024-2
2024,2,wethepeople,trump,1,2024-2
2024,2,patriot,obama,1,2024-2
2024,2,patriot,trump2024,1,2024-2
2024,2,patriot,border,1,2024-2
2024,2,patriot,usa,1,2024-2
2024,2,patriot,biden,1,2024-2
2024,2,patriot,democrat,1,2024-2
2024,2,patriot,trump,1,2024-2
2024,2,obama,trump2024,1,2024-2
2024,2,obama,border,1,2024-2
2024,2,obama,usa,1,2024-2
2024,2,obama,biden,1,2024-2
2024,2,obama,democrat,1,2024-2
2024,2,obama,trump,1,2024-2
2024,2,trump2024,border,1,2024-2
2024,2,trump2024,usa,1,2024-2
2024,2,trump2024,biden,1,2024-2
2024,2,trump2024,democrat,1,2024-2
2024,2,trump2024,trump,1,2024-2
2024,2,border,usa,1,2024-2
2024,2,border,biden,1,2024-2
2024,2,border,democrat,1,2024-2
2024,2,border,trump,1,2024-2
2024,2,usa,biden,1,2024-2
2024,2,usa,democrat,1,2024-2
2024,2,usa,trump,1,2024-2
2024,2,biden,democrat,1,2024-2
2024,2,biden,trump,1,2024-2
2024,2,democrat,trump,1,2024-2
2024,3,deepstate,trumpwon,1,2024-3
2024,3,deepstate,americafirst,1,2024-3
2024,3,deepstate,biden,1,2024-3
2024,3,deepstate,saveamerica,1,2024-3
2024,3,deepstate,maga,1,2024-3
2024,3,deepstate,truth,1,2024-3
2024,3,deepstate,nikkihaley,1,2024-3
2024,3,deepstate,truthsocial,1,2024-3
2024,3,deepstate,fjb,1,2024-3
2024,3,deepstate,bidencrimefamily,1,2024-3
2024,3,deepstate,j6,1,2024-3
2024,3,deepstate,patriot,1,2024-3
2024,3,deepstate,trump2024,1,2024-3
2024,3,deepstate,northcarolina,1,2024-3
2024,3,deepstate,usa,1,2024-3
2024,3,deepstate,supertuesday,1,2024-3
2024,3,deepstate,faniwillis,1,2024-3
2024,3,deepstate,democrat,1,2024-3
2024,3,deepstate,trump,1,2024-3
2024,3,trumpwon,americafirst,1,2024-3
2024,3,trumpwon,biden,1,2024-3
2024,3,trumpwon,saveamerica,1,2024-3
2024,3,trumpwon,maga,1,2024-3
2024,3,trumpwon,truth,1,2024-3
2024,3,trumpwon,nikkihaley,1,2024-3
2024,3,trumpwon,truthsocial,1,2024-3
2024,3,trumpwon,fjb,1,2024-3
2024,3,trumpwon,bidencrimefamily,1,2024-3
2024,3,trumpwon,j6,1,2024-3
2024,3,trumpwon,patriot,1,2024-3
2024,3,trumpwon,trump2024,1,2024-3
2024,3,trumpwon,northcarolina,1,2024-3
2024,3,trumpwon,usa,1,2024-3
2024,3,trumpwon,supertuesday,1,2024-3
2024,3,trumpwon,faniwillis,1,2024-3
2024,3,trumpwon,democrat,1,2024-3
2024,3,trumpwon,trump,1,2024-3
2024,3,americafirst,biden,1,2024-3
2024,3,americafirst,saveamerica,1,2024-3
2024,3,americafirst,maga,1,2024-3
2024,3,americafirst,truth,1,2024-3
2024,3,americafirst,nikkihaley,1,2024-3
2024,3,americafirst,truthsocial,1,2024-3
2024,3,americafirst,fjb,1,2024-3
2024,3,americafirst,bidencrimefamily,1,2024-3
2024,3,americafirst,j6,1,2024-3
2024,3,americafirst,patriot,1,2024-3
2024,3,americafirst,trump2024,1,2024-3
2024,3,americafirst,northcarolina,1,2024-3
2024,3,americafirst,usa,1,2024-3
2024,3,americafirst,supertuesday,1,2024-3
2024,3,americafirst,faniwillis,1,2024-3
2024,3,americafirst,democrat,1,2024-3
2024,3,americafirst,trump,1,2024-3
2024,3,biden,saveamerica,1,2024-3
2024,3,biden,maga,1,2024-3
2024,3,biden,truth,1,2024-3
2024,3,biden,nikkihaley,1,2024-3
2024,3,biden,truthsocial,1,2024-3
2024,3,biden,fjb,1,2024-3
2024,3,biden,bidencrimefamily,1,2024-3
2024,3,biden,j6,1,2024-3
2024,3,biden,patriot,1,2024-3
2024,3,biden,trump2024,1,2024-3
2024,3,biden,northcarolina,1,2024-3
2024,3,biden,usa,1,2024-3
2024,3,biden,supertuesday,1,2024-3
2024,3,biden,faniwillis,1,2024-3
2024,3,biden,democrat,1,2024-3
2024,3,biden,trump,1,2024-3
2024,3,saveamerica,maga,1,2024-3
2024,3,saveamerica,truth,1,2024-3
2024,3,saveamerica,nikkihaley,1,2024-3
2024,3,saveamerica,truthsocial,1,2024-3
2024,3,saveamerica,fjb,1,2024-3
2024,3,saveamerica,bidencrimefamily,1,2024-3
2024,3,saveamerica,j6,1,2024-3
2024,3,saveamerica,patriot,1,2024-3
2024,3,saveamerica,trump2024,1,2024-3
2024,3,saveamerica,northcarolina,1,2024-3
2024,3,saveamerica,usa,1,2024-3
2024,3,saveamerica,supertuesday,1,2024-3
2024,3,saveamerica,faniwillis,1,2024-3
